西交利物浦大学,222.92.114.82-222.92.114.94
西交利物浦大学,222.92.75.5-222.92.75.6
西交利物浦大学,221.224.131.18-221.224.131.30
西交利物浦大学,"180.208.58.0/24	"
西交利物浦大学,2001:250:500F::/48
昆山杜克大学,"180.208.59.0/24	"
昆山杜克大学,2001:250:5011::/48
无锡职业技术学院,210.28.144.1-210.28.144.254
无锡职业技术学院,221.130.62.199-221.130.62.203
无锡职业技术学院,58.241.4.2-58.241.4.6
无锡职业技术学院,58.241.26.226-58.241.26.254
无锡职业技术学院,58.214.18.226-58.214.18.253
无锡职业技术学院,2001:250:500D::/48
江苏建筑职业技术学院,211.70.248.0-211.70.254.255
江苏建筑职业技术学院,222.192.166.0-222.192.175.255
江苏建筑职业技术学院,180.209.32.0-180.209.63.255
江苏建筑职业技术学院,58.218.154.130-58.218.154.255
江苏建筑职业技术学院,120.195.43.39-120.195.43.46
江苏建筑职业技术学院,120.195.40.162-120.195.40.190
江苏建筑职业技术学院,223.113.50.192-223.113.50.253
南京工业职业技术学院,222.190.105.82-222.190.105.86
南京工业职业技术学院,58.213.133.66-58.213.133.78
南京工业职业技术学院,"210.28.96.0/20	"
南京工业职业技术学院,2001:250:5034::/48
南京工业职业技术学院,112.25.221.0/26
南京工业职业技术学院,58.240.29.48/28
江苏工程职业技术学院,210.28.224.0/20
江苏工程职业技术学院,139.196.196.20/32
江苏工程职业技术学院,180.209.240.0/20
苏州工艺美术职业技术学院,"211.70.192.0/21	"
连云港职业技术学院,2001:DA8:1029::/48
连云港职业技术学院,"121.248.112.0/21	"
连云港职业技术学院,218.92.35.236/30
连云港职业技术学院,218.92.23.96/28
连云港职业技术学院,218.92.64.96/29
连云港职业技术学院,218.92.64.112/29
连云港职业技术学院,120.195.145.224/28
镇江市高等专科学校,218.3.122.65-218.3.122.92
镇江市高等专科学校,2001:DA8:1021::/48
镇江市高等专科学校,210.29.88.0-210.29.95.255
镇江市高等专科学校,219.219.208.0-219.219.215.255
南通职业大学,2001:DA8:103D::/48
南通职业大学,"222.193.144.0/20	"
南通职业大学,"202.195.40.0/21	"
苏州市职业大学,2001:DA8:100C::/48
苏州市职业大学,210.29.40.28/30
苏州市职业大学,221.224.213.192/29
苏州市职业大学,221.224.213.200/29
苏州市职业大学,58.210.239.64/28
苏州市职业大学,58.211.123.144/28
苏州市职业大学,58.211.123.160/28
苏州市职业大学,58.211.123.176/28
苏州市职业大学,61.132.123.64/27
苏州市职业大学,61.132.125.116/30
苏州市职业大学,222.92.251.168/29
苏州市职业大学,222.92.251.176/29
苏州市职业大学,222.92.251.184/29
苏州市职业大学,219.219.160.0/20
沙洲职业工学院,61.177.60.0-61.177.60.7
